item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,answer_type_proxy,benchmark_difficulty,benchmark_subfield,question_number_count,solution_number_count,question_equation_count,solution_equation_count,body_entity_term_count,latex_symbol_count
PHYBench_766,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,367,73,3076,155.0,473.0,11.08,0,formula,,,0,79,0,20,4,174
PHYBench_716,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,1577,49,987,395.0,425.0,10.34,0,formula,,,2,43,0,8,10,47
PHYBench_103,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,744,30,1250,271.0,616.0,12.78,0,formula,,,12,23,1,9,0,47
PHYBench_310,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,550,151,510,196.0,562.0,12.26,0,formula,,,3,33,0,3,3,45
PHYBench_110,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,597,73,1420,221.0,789.0,15.88,0,formula,,,10,27,0,14,3,83
PHYBench_256,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,906,34,2057,310.0,486.0,11.12,0,formula,,,9,82,4,20,6,138
PHYBench_112,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,563,71,5191,204.0,507.0,11.48,0,formula,,,4,140,1,24,5,346
PHYBench_505,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1370,108,818,379.0,689.0,14.12,0,formula,,,6,11,1,9,7,50
PHYBench_331,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1229,71,1503,308.0,582.0,12.63,0,formula,,,1,34,1,9,0,131
PHYBench_498,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1483,219,4675,396.0,644.0,14.04,0,formula,,,4,164,2,20,0,433
PHYBench_737,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,592,45,1500,208.0,1024.0,21.08,0,formula,,,1,102,1,12,4,100
PHYBench_636,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,725,74,2021,249.0,878.0,18.68,0,formula,,,7,116,0,14,6,173
PHYBench_420,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,982,40,2051,286.0,541.0,12.21,0,formula,,,2,67,1,19,2,84
PHYBench_228,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,887,162,3088,268.0,737.0,15.82,0,formula,,,7,99,0,16,9,150
PHYBench_450,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,767,104,719,234.0,513.0,11.92,0,formula,,,3,23,1,6,1,48
PHYBench_708,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,0,1353,66,1571,367.0,595.0,12.97,0,formula,,,5,38,1,12,2,119
PHYBench_649,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,915,96,1531,284.0,525.0,12.67,0,formula,,,5,83,2,9,8,114
PHYBench_688,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,3,547,39,3170,198.0,1024.0,21.07,0,formula,,,3,179,1,20,4,194
PHYBench_118,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,256,29,791,140.0,111.0,5.1,0,formula,,,1,24,1,7,0,25
PHYBench_318,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,433,60,650,172.0,529.0,12.41,0,formula,,,2,21,1,9,2,54
PHYBench_62,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,1959,28,1287,704.0,1024.0,20.84,0,formula,,,31,34,10,8,0,192
PHYBench_143,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,432,52,4134,159.0,536.0,12.52,0,formula,,,0,74,0,20,5,157
PHYBench_401,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,702,69,2545,225.0,627.0,13.58,0,formula,,,3,61,0,20,4,133
PHYBench_443,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,2090,105,1978,568.0,570.0,12.81,0,formula,,,15,94,5,20,6,161
PHYBench_115,Qwen7B-Ollama,7.0,PHYBench,ADVANCED,0,formula,1,1097,161,3972,343.0,1024.0,21.97,0,formula,,,12,120,2,26,8,298
PHYBench_493,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,990,92,2632,283.0,1024.0,21.16,0,formula,,,2,202,0,16,1,217
PHYBench_69,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,2905,102,4543,834.0,946.0,21.25,0,formula,,,21,129,5,20,13,398
PHYBench_65,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,818,62,3674,237.0,399.0,9.88,0,formula,,,2,31,0,15,5,125
PHYBench_131,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,680,26,918,263.0,516.0,12.18,0,formula,,,4,22,1,5,3,46
PHYBench_709,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,879,45,1845,272.0,502.0,12.2,0,formula,,,0,68,0,15,0,130
PHYBench_423,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,643,105,3319,270.0,285.0,7.98,0,formula,,,2,138,12,32,1,244
PHYBench_36,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,914,62,3560,305.0,1004.0,20.46,0,formula,,,6,171,3,18,2,218
PHYBench_333,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,477,170,1333,195.0,711.0,14.65,0,formula,,,3,54,0,13,1,108
PHYBench_50,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,820,182,3555,256.0,513.0,12.0,0,formula,,,5,64,0,20,10,158
PHYBench_221,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,3,853,403,1530,289.0,736.0,16.22,0,formula,,,7,72,1,17,8,115
PHYBench_120,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,445,54,875,169.0,895.0,18.97,0,formula,,,2,15,0,6,1,44
PHYBench_121,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,620,177,2348,201.0,1024.0,21.33,0,formula,,,2,120,0,16,0,170
PHYBench_648,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,933,109,2373,276.0,597.0,13.4,0,formula,,,3,43,0,20,7,78
PHYBench_72,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,1076,25,1823,329.0,872.0,18.1,1,formula,,,8,121,3,20,2,132
PHYBench_603,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1547,59,605,398.0,776.0,16.52,0,formula,,,4,14,2,7,9,37
PHYBench_670,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,1504,60,1434,451.0,1024.0,20.47,0,formula,,,7,37,3,16,15,109
PHYBench_140,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,372,24,834,147.0,464.0,10.58,0,formula,,,0,21,0,8,4,27
PHYBench_653,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,1030,41,2291,294.0,437.0,10.06,0,formula,,,1,86,0,20,1,189
PHYBench_719,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,1,919,42,2013,313.0,1024.0,19.87,0,formula,,,5,17,1,11,8,61
PHYBench_211,Qwen7B-Ollama,7.0,PHYBench,MODERN,0,formula,0,691,39,3330,264.0,728.0,14.77,0,formula,,,5,93,4,20,0,231
PHYBench_139,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,0,506,69,1236,192.0,675.0,14.11,0,formula,,,3,42,1,11,0,88
PHYBench_106,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,685,35,641,211.0,669.0,13.66,0,formula,,,1,26,0,3,8,38
PHYBench_58,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1656,37,3243,593.0,534.0,12.39,0,formula,,,43,160,6,20,0,173
PHYBench_412,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,0,1549,302,1064,446.0,784.0,15.99,0,formula,,,6,86,1,6,1,105
PHYBench_43,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,1,703,439,2096,249.0,634.0,13.05,0,formula,,,11,105,1,11,0,179
PHYBench_117,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,2,919,49,1872,301.0,812.0,15.59,0,formula,,,2,33,3,12,3,87
PHYBench_42,Qwen7B-Ollama,7.0,PHYBench,OPTICS,0,formula,2,428,60,1527,171.0,394.0,8.64,0,formula,,,2,65,3,16,0,100
PHYBench_45,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,2,1132,107,1701,427.0,948.0,18.56,0,formula,,,7,35,6,16,8,165
PHYBench_37,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,3,1203,29,2151,373.0,738.0,17.24,0,formula,,,9,47,3,19,1,184
PHYBench_654,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,1329,114,1869,358.0,540.0,12.69,0,formula,,,3,82,0,20,9,91
PHYBench_244,Qwen7B-Ollama,7.0,PHYBench,THERMODYNAMICS,0,formula,0,445,26,413,184.0,606.0,12.65,0,formula,,,4,15,2,5,2,26
PHYBench_25,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,4,449,21,777,180.0,960.0,18.85,0,formula,,,5,29,1,9,4,68
PHYBench_100,Qwen7B-Ollama,7.0,PHYBench,MECHANICS,0,formula,1,966,37,4601,266.0,481.0,11.11,0,formula,,,0,207,0,26,2,276
PHYBench_89,Qwen7B-Ollama,7.0,PHYBench,ELECTRICITY,0,formula,2,2220,386,5621,587.0,600.0,13.06,0,formula,,,14,280,4,28,14,442
OlympiadBench_802,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,651,8,476,233.0,517.0,11.07,0,formula,Competition,Mechanics,6,3,0,5,0,21
OlympiadBench_803,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,733,18,508,307.0,1024.0,20.62,0,formula,Competition,Modern Physics,14,14,1,7,2,46
OlympiadBench_806,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,637,20,1315,222.0,427.0,10.73,0,formula,Competition,Mechanics,6,29,0,19,1,67
OlympiadBench_807,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,724,4,561,265.0,407.0,9.69,0,numeric,Competition,Mechanics,10,15,0,10,0,32
OlympiadBench_808,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,849,7,346,279.0,564.0,12.09,1,formula,Competition,Mechanics,10,14,5,4,0,36
OlympiadBench_810,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1168,4,606,400.0,564.0,12.04,0,numeric,Competition,Electromagnetism,11,15,8,4,2,48
OlympiadBench_811,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,823,6,390,282.0,623.0,12.72,0,numeric,Competition,Thermodynamics,7,7,4,4,0,38
OlympiadBench_812,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,812,2,1093,238.0,700.0,14.16,0,numeric,Competition,Electromagnetism,5,27,0,4,13,33
OlympiadBench_813,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,604,5,618,239.0,1024.0,19.92,0,numeric,Competition,Electromagnetism,5,26,5,7,7,40
OlympiadBench_814,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,483,5,558,173.0,310.0,8.43,0,formula,Competition,Optics,2,2,0,0,1,1
OlympiadBench_816,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,535,4,321,191.0,475.0,11.0,0,numeric,Competition,Optics,2,4,0,3,1,5
OlympiadBench_817,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,604,3,829,235.0,1024.0,19.84,0,numeric,Competition,Modern Physics,9,47,3,10,1,57
OlympiadBench_819,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,1323,5,423,548.0,383.0,9.28,0,numeric,Competition,Modern Physics,29,9,2,6,2,55
OlympiadBench_821,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,254,6,597,128.0,1024.0,20.21,0,formula,Competition,Modern Physics,1,35,1,9,4,44
OlympiadBench_823,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,993,1,500,354.0,565.0,11.99,1,numeric,Competition,Mechanics,7,8,1,1,0,25
OlympiadBench_826,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,1531,7,1350,417.0,945.0,18.61,0,numeric,Competition,Thermodynamics,13,32,0,7,6,43
OlympiadBench_828,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,1335,4,1885,402.0,965.0,19.24,0,numeric,Competition,Thermodynamics,7,32,3,17,5,96
OlympiadBench_835,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,524,6,1779,210.0,1024.0,19.5,0,numeric,Competition,Mechanics,7,51,0,13,5,82
OlympiadBench_836,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,422,5,2469,176.0,384.0,8.91,0,numeric,Competition,Electromagnetism,3,162,0,9,4,107
OlympiadBench_837,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,874,7,1071,292.0,1024.0,19.64,0,numeric,Competition,Mechanics,10,30,3,10,0,93
OlympiadBench_840,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,526,8,3107,188.0,575.0,12.5,0,formula,Competition,Electromagnetism,3,69,2,20,2,125
OlympiadBench_842,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,729,5,3147,280.0,605.0,12.86,0,numeric,Competition,Mechanics,9,38,8,20,4,179
OlympiadBench_844,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,212,1,571,114.0,1024.0,18.93,0,numeric,Competition,Electromagnetism,3,24,0,2,0,18
OlympiadBench_847,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,637,20,621,237.0,817.0,15.55,0,formula,Competition,Electromagnetism,6,26,4,3,0,37
OlympiadBench_849,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1147,7,1261,383.0,807.0,15.79,0,formula,Competition,Thermodynamics,14,12,2,10,1,38
OlympiadBench_851,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,480,4,2511,203.0,701.0,13.76,0,numeric,Competition,Modern Physics,1,15,1,3,2,91
OlympiadBench_853,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,684,6,579,236.0,570.0,12.12,0,formula,Competition,Mechanics,4,24,2,5,2,32
OlympiadBench_856,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,367,5,1875,190.0,494.0,10.6,0,numeric,Competition,Electromagnetism,5,36,4,7,1,81
OlympiadBench_860,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,410,6,1324,174.0,477.0,10.1,0,formula,Competition,Mechanics,2,46,2,17,1,116
OlympiadBench_861,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,418,21,1290,177.0,532.0,11.1,0,formula,Competition,Mechanics,1,45,0,15,0,68
OlympiadBench_863,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,437,4,1050,178.0,523.0,11.01,0,numeric,Competition,Modern Physics,3,38,1,6,6,48
OlympiadBench_865,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,602,6,1736,281.0,859.0,16.19,0,formula,Competition,Mechanics,15,37,2,9,2,123
OlympiadBench_866,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,528,20,1964,238.0,475.0,10.48,0,formula,Competition,Mechanics,11,25,4,8,2,57
OlympiadBench_868,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,638,7,2516,217.0,369.0,8.41,0,formula,Competition,Mechanics,3,20,0,8,0,60
OlympiadBench_869,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,667,23,1422,259.0,1024.0,18.85,0,formula,Competition,Mechanics,10,10,5,3,4,27
OlympiadBench_870,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1423,2,2028,421.0,760.0,15.28,0,numeric,Competition,Mechanics,9,71,0,6,0,85
OlympiadBench_871,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,566,21,2912,249.0,656.0,12.93,0,formula,Competition,Mechanics,13,108,1,20,0,225
OlympiadBench_872,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,671,5,1901,285.0,590.0,12.34,0,numeric,Competition,Thermodynamics,9,12,0,0,0,65
OlympiadBench_873,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,363,1,242,169.0,640.0,12.81,1,numeric,Competition,Mechanics,3,4,3,2,0,21
OlympiadBench_876,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,824,2,328,297.0,1024.0,18.89,0,numeric,Competition,Mechanics,10,8,2,7,5,26
OlympiadBench_877,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,676,4,595,250.0,550.0,11.56,0,numeric,Competition,Mechanics,8,11,0,6,1,28
OlympiadBench_878,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,319,28,1471,132.0,494.0,10.54,0,formula,Competition,Optics,1,39,1,12,0,101
OlympiadBench_881,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,2525,2,631,849.0,1024.0,19.3,0,numeric,Competition,Thermodynamics,28,16,7,6,2,104
OlympiadBench_883,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,977,7,442,316.0,792.0,15.91,0,formula,Competition,Electromagnetism,11,16,5,5,9,30
OlympiadBench_884,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,397,21,660,175.0,420.0,9.42,1,formula,Competition,Thermodynamics,3,4,3,1,1,16
OlympiadBench_885,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,1097,7,924,401.0,900.0,17.06,0,formula,Competition,Mechanics,19,15,1,8,5,53
OlympiadBench_888,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1135,6,1842,329.0,494.0,10.99,0,formula,Competition,Mechanics,12,73,1,20,0,111
OlympiadBench_890,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,358,3,2637,175.0,445.0,9.47,0,numeric,Competition,Optics,4,43,2,8,0,44
OlympiadBench_891,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,451,39,931,195.0,1024.0,19.21,0,formula,Competition,Mechanics,6,36,5,11,2,84
OlympiadBench_893,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,697,7,1170,264.0,458.0,10.21,0,formula,Competition,Mechanics,9,24,7,12,4,78
OlympiadBench_894,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,527,8,2710,215.0,881.0,16.74,0,formula,Competition,Electromagnetism,6,46,4,11,2,111
OlympiadBench_897,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,614,7,2413,230.0,1024.0,18.78,0,formula,Competition,Electromagnetism,8,64,4,17,1,144
OlympiadBench_898,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,948,8,2921,365.0,1024.0,19.14,0,formula,Competition,Modern Physics,12,60,4,17,5,129
OlympiadBench_899,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,2,1197,3,1124,466.0,739.0,14.56,0,numeric,Competition,Modern Physics,12,20,7,7,6,79
OlympiadBench_900,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,617,6,3696,227.0,569.0,11.78,0,formula,Competition,Optics,6,86,0,20,0,128
OlympiadBench_901,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,338,22,1827,164.0,437.0,9.29,0,formula,Competition,Electromagnetism,8,44,2,11,0,50
OlympiadBench_902,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,650,13,1560,243.0,491.0,10.42,0,formula,Competition,Thermodynamics,4,7,4,14,3,138
OlympiadBench_903,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,1250,1,400,347.0,585.0,11.94,0,numeric,Competition,Mechanics,5,17,3,6,0,23
OlympiadBench_905,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,422,6,747,179.0,783.0,14.61,1,formula,Competition,Mechanics,4,14,2,11,0,45
OlympiadBench_907,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,918,6,1173,320.0,702.0,13.92,0,numeric,Competition,Modern Physics,12,39,7,9,0,93
OlympiadBench_908,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,523,21,4324,228.0,585.0,11.71,0,formula,Competition,Thermodynamics,8,98,4,20,1,205
OlympiadBench_909,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,655,2,2560,272.0,681.0,13.4,0,numeric,Competition,Mechanics,19,128,1,20,0,172
OlympiadBench_910,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,3,900,21,1056,308.0,750.0,14.49,0,formula,Competition,Mechanics,9,29,0,12,3,50
OlympiadBench_911,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,855,3,938,261.0,578.0,11.71,0,numeric,Competition,Modern Physics,4,15,0,8,0,53
OlympiadBench_912,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,293,6,2006,147.0,738.0,14.45,0,numeric,Competition,Mechanics,3,37,0,16,1,65
OlympiadBench_915,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,473,6,1164,223.0,815.0,15.55,0,formula,Competition,Electromagnetism,17,76,0,9,1,75
OlympiadBench_917,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,659,7,1226,233.0,276.0,6.87,0,formula,Competition,Mechanics,4,35,0,12,2,82
OlympiadBench_918,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,484,25,5454,216.0,946.0,17.69,0,formula,Competition,Electromagnetism,10,74,4,20,0,224
OlympiadBench_919,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,570,7,1106,218.0,793.0,15.24,0,formula,Competition,Modern Physics,6,33,3,11,7,46
OlympiadBench_922,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1338,6,685,395.0,1024.0,18.9,0,formula,Competition,Thermodynamics,8,22,0,6,8,39
OlympiadBench_923,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,1039,90,1353,302.0,878.0,16.84,0,formula,Competition,Electromagnetism,8,35,3,15,7,94
OlympiadBench_926,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,515,3,909,221.0,874.0,16.44,0,numeric,Competition,Electromagnetism,8,30,2,8,2,52
OlympiadBench_928,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,898,8,1700,294.0,743.0,14.35,0,formula,Competition,Electromagnetism,9,14,1,9,6,36
OlympiadBench_929,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,595,22,2459,218.0,796.0,15.02,0,formula,Competition,Electromagnetism,6,78,0,10,3,98
OlympiadBench_936,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,101,2,606,92.0,194.0,6.15,0,numeric,Competition,Optics,0,14,0,3,0,15
OlympiadBench_939,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,181,18,332,116.0,402.0,9.05,0,formula,Competition,Mechanics,1,11,1,5,0,27
OlympiadBench_940,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,378,61,367,175.0,424.0,9.32,0,formula,Competition,Mechanics,0,3,2,5,1,35
OlympiadBench_941,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,475,19,317,208.0,468.0,9.88,0,formula,Competition,Mechanics,3,7,2,4,1,39
OlympiadBench_942,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,329,32,213,169.0,478.0,10.18,1,formula,Competition,Mechanics,5,6,1,2,0,21
OlympiadBench_944,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,818,103,695,290.0,622.0,12.29,0,formula,Competition,Modern Physics,15,32,2,5,1,80
OlympiadBench_947,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,612,44,1410,202.0,415.0,9.75,0,formula,Competition,Electromagnetism,0,37,0,13,9,82
OlympiadBench_949,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,67,93,136,83.0,609.0,12.58,0,formula,Competition,Electromagnetism,0,6,0,1,2,10
OlympiadBench_954,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,47,15,793,82.0,265.0,6.66,0,formula,Competition,Mechanics,0,27,0,13,0,49
OlympiadBench_955,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,81,9,1419,87.0,339.0,7.84,0,formula,Competition,Mechanics,0,32,0,14,0,81
OlympiadBench_956,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,281,76,937,151.0,527.0,10.77,0,formula,Competition,Mechanics,0,34,1,12,1,72
OlympiadBench_957,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,81,79,1024,97.0,288.0,7.09,0,formula,Competition,Mechanics,1,26,0,7,0,74
OlympiadBench_972,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,65,89,504,81.0,504.0,10.49,0,formula,Competition,Electromagnetism,0,10,0,6,1,22
OlympiadBench_973,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,928,106,538,381.0,823.0,15.51,0,formula,Competition,Electromagnetism,10,44,8,10,7,80
OlympiadBench_974,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,70,157,969,82.0,873.0,16.57,0,formula,Competition,Electromagnetism,0,31,0,17,1,74
OlympiadBench_982,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,541,45,452,230.0,486.0,10.7,0,formula,Competition,Electromagnetism,4,21,1,7,0,63
OlympiadBench_984,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,77,228,942,88.0,853.0,15.95,0,formula,Competition,Mechanics,0,28,0,9,0,88
OlympiadBench_985,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,53,34,112,90.0,442.0,9.39,0,formula,Competition,Mechanics,2,7,0,2,0,14
OlympiadBench_986,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,191,109,144,133.0,459.0,9.62,0,formula,Competition,Mechanics,6,7,0,2,0,14
OlympiadBench_987,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,2,282,173,438,153.0,332.0,8.13,0,formula,Competition,Mechanics,6,24,0,2,1,55
OlympiadBench_988,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,191,120,434,162.0,760.0,14.88,0,formula,Competition,Mechanics,12,19,1,4,0,56
OlympiadBench_989,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,77,12,623,89.0,291.0,7.18,0,formula,Competition,Mechanics,0,13,0,7,0,61
